"libDefaultRefs","primMesh","path","size","sourcePrefabRefs","magenta","classification","name","orphanScripts","isBinary"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Harp.prefab","3164","1","0","LFS-VARIANT","Harp.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\HawthornTree.prefab","3160","1","0","LFS-VARIANT","HawthornTree.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\HelmKnight.prefab","3152","1","0","LFS-VARIANT","HelmKnight.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\HelmPot.prefab","3148","1","0","LFS-VARIANT","HelmPot.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\HelmRoman.prefab","3152","1","0","LFS-VARIANT","HelmRoman.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\HeraldicShield.prefab","3156","1","0","LFS-VARIANT","HeraldicShield.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\HollowKnight.prefab","3152","1","0","LFS-VARIANT","HollowKnight.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Horse.prefab","3164","1","0","LFS-VARIANT","Horse.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Hourglass.prefab","3164","1","0","LFS-VARIANT","Hourglass.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\IngotMold.prefab","3152","1","0","LFS-VARIANT","IngotMold.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\IvyVine.prefab","3160","1","0","LFS-VARIANT","IvyVine.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\JarClay.prefab","3148","1","0","LFS-VARIANT","JarClay.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Javelin.prefab","3156","1","0","LFS-VARIANT","Javelin.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Kalimba.prefab","3148","1","0","LFS-VARIANT","Kalimba.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Kettle.prefab","3152","1","0","LFS-VARIANT","Kettle.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\KiteShield.prefab","3152","1","0","LFS-VARIANT","KiteShield.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\KnifeBlock.prefab","3152","1","0","LFS-VARIANT","KnifeBlock.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\KnowledgeColumnGlowing.prefab","3164","1","0","LFS-VARIANT","KnowledgeColumnGlowing.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\KnowledgePodium.prefab","3156","1","0","LFS-VARIANT","KnowledgePodium.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Ladder.prefab","3148","1","0","LFS-VARIANT","Ladder.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\LadderFolded.prefab","3152","1","0","LFS-VARIANT","LadderFolded.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Ladle.prefab","3156","1","0","LFS-VARIANT","Ladle.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\LeafPile.prefab","3176","1","0","LFS-VARIANT","LeafPile.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\LeyLineNode.prefab","3152","1","0","LFS-VARIANT","LeyLineNode.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Lighthouse.prefab","3152","1","0","LFS-VARIANT","Lighthouse.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\LilyPad.prefab","3148","1","0","LFS-VARIANT","LilyPad.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\LiraelGuardian.prefab","3160","1","0","LFS-VARIANT","LiraelGuardian.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\LivingBookcase.prefab","3156","1","0","LFS-VARIANT","LivingBookcase.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\LockedStrongbox.prefab","3156","1","0","LFS-VARIANT","LockedStrongbox.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\LongBench.prefab","3152","1","0","LFS-VARIANT","LongBench.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\LongDiningTable.prefab","3156","1","0","LFS-VARIANT","LongDiningTable.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\LongSword.prefab","3152","1","0","LFS-VARIANT","LongSword.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Loom.prefab","3168","1","0","LFS-VARIANT","Loom.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\LoreArtifactScroll.prefab","3160","1","0","LFS-VARIANT","LoreArtifactScroll.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\LotusFlower.prefab","3152","1","0","LFS-VARIANT","LotusFlower.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\LullabyCrystal.prefab","3156","1","0","LFS-VARIANT","LullabyCrystal.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\LunarPhaseWheel.prefab","3156","1","0","LFS-VARIANT","LunarPhaseWheel.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Lute.prefab","3144","1","0","LFS-VARIANT","Lute.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Mace.prefab","3144","1","0","LFS-VARIANT","Mace.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\MagnoliaTree.prefab","3152","1","0","LFS-VARIANT","MagnoliaTree.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\MercurialPool.prefab","3172","1","0","LFS-VARIANT","MercurialPool.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\MercuryBallSpireHero.prefab","3156","1","0","LFS-VARIANT","MercuryBallSpireHero.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\MetalBucket.prefab","3156","1","0","LFS-VARIANT","MetalBucket.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\MicroGiantPortal.prefab","3164","1","0","LFS-VARIANT","MicroGiantPortal.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\MiloBoy.prefab","3152","1","0","LFS-VARIANT","MiloBoy.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\MiloSatchelAndLantern.prefab","3164","1","0","LFS-VARIANT","MiloSatchelAndLantern.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\MortarAndPestle.prefab","3156","1","0","LFS-VARIANT","MortarAndPestle.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\MudGolem.prefab","3148","1","0","LFS-VARIANT","MudGolem.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\MudPoolBasin.prefab","3152","1","0","LFS-VARIANT","MudPoolBasin.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\MudPoolResonancePad.prefab","3172","1","0","LFS-VARIANT","MudPoolResonancePad.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Mule.prefab","3164","1","0","LFS-VARIANT","Mule.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\MushroomBlueGlow.prefab","3156","1","0","LFS-VARIANT","MushroomBlueGlow.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\MushroomCluster.prefab","3156","1","0","LFS-VARIANT","MushroomCluster.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\MushroomRed.prefab","3164","1","0","LFS-VARIANT","MushroomRed.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\MusicBox.prefab","3164","1","0","LFS-VARIANT","MusicBox.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\NexusObelisk.prefab","3152","1","0","LFS-VARIANT","NexusObelisk.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\NightStand.prefab","3152","1","0","LFS-VARIANT","NightStand.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\OakTree.prefab","3148","1","0","LFS-VARIANT","OakTree.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Observatory.prefab","3160","1","0","LFS-VARIANT","Observatory.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\ObservatoryDome.prefab","3164","1","0","LFS-VARIANT","ObservatoryDome.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Ocarina.prefab","3148","1","0","LFS-VARIANT","Ocarina.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\OrphanChildBust.prefab","3156","1","0","LFS-VARIANT","OrphanChildBust.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\OrphanTrainCar.prefab","3156","1","0","LFS-VARIANT","OrphanTrainCar.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\OuroborosRingLarge.prefab","3160","1","0","LFS-VARIANT","OuroborosRingLarge.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Owl.prefab","3144","1","0","LFS-VARIANT","Owl.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Ox.prefab","3160","1","0","LFS-VARIANT","Ox.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\PaintingFrame.prefab","3156","1","0","LFS-VARIANT","PaintingFrame.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Palanquin.prefab","3152","1","0","LFS-VARIANT","Palanquin.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\PalmTree.prefab","3156","1","0","LFS-VARIANT","PalmTree.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\PauldronsPair.prefab","3156","1","0","LFS-VARIANT","PauldronsPair.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\PeasantChair.prefab","3152","1","0","LFS-VARIANT","PeasantChair.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\PendulumWeight.prefab","3156","1","0","LFS-VARIANT","PendulumWeight.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\PentagramFloor.prefab","3188","1","0","LFS-VARIANT","PentagramFloor.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Pickaxe.prefab","3164","1","0","LFS-VARIANT","Pickaxe.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\PillarCapital.prefab","3156","1","0","LFS-VARIANT","PillarCapital.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\PillarCorinthian.prefab","3156","1","0","LFS-VARIANT","PillarCorinthian.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\PillarDoric.prefab","3152","1","0","LFS-VARIANT","PillarDoric.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\PillarIonic.prefab","3152","1","0","LFS-VARIANT","PillarIonic.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\PineTree.prefab","3148","1","0","LFS-VARIANT","PineTree.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\PipeOrganCathedral.prefab","3160","1","0","LFS-VARIANT","PipeOrganCathedral.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\PlanetaryGrid.prefab","3156","1","0","LFS-VARIANT","PlanetaryGrid.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\PlanetaryNexusGlobe.prefab","3160","1","0","LFS-VARIANT","PlanetaryNexusGlobe.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\PocketWatch.prefab","3148","1","0","LFS-VARIANT","PocketWatch.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\PureWaterFont.prefab","3156","1","0","LFS-VARIANT","PureWaterFont.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\QuarterStaff.prefab","3152","1","0","LFS-VARIANT","QuarterStaff.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Quiver.prefab","3148","1","0","LFS-VARIANT","Quiver.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Raft.prefab","3140","1","0","LFS-VARIANT","Raft.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\RailTrackSegment.prefab","3196","1","0","LFS-VARIANT","RailTrackSegment.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Ram.prefab","3160","1","0","LFS-VARIANT","Ram.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\RampartCannon.prefab","3164","1","0","LFS-VARIANT","RampartCannon.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Rattle.prefab","3148","1","0","LFS-VARIANT","Rattle.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Raven.prefab","3148","1","0","LFS-VARIANT","Raven.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\ResearchOrb.prefab","3160","1","0","LFS-VARIANT","ResearchOrb.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\ResetScout.prefab","3160","1","0","LFS-VARIANT","ResetScout.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\ResonanceAltar.prefab","3156","1","0","LFS-VARIANT","ResonanceAltar.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\ResonanceDrone.prefab","3168","1","0","LFS-VARIANT","ResonanceDrone.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\ResonanceLion.prefab","3148","1","0","LFS-VARIANT","ResonanceLion.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\ResonancePlate.prefab","3180","1","0","LFS-VARIANT","ResonancePlate.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\ResonanceTuningFork.prefab","3160","1","0","LFS-VARIANT","ResonanceTuningFork.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Retort.prefab","3164","1","0","LFS-VARIANT","Retort.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\RopeCoil.prefab","3164","1","0","LFS-VARIANT","RopeCoil.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\RoseWindowCymatic.prefab","3160","1","0","LFS-VARIANT","RoseWindowCymatic.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\RoundShield.prefab","3184","1","0","LFS-VARIANT","RoundShield.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\RoundTable.prefab","3152","1","0","LFS-VARIANT","RoundTable.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Rowboat.prefab","3144","1","0","LFS-VARIANT","Rowboat.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\RugWoven.prefab","3148","1","0","LFS-VARIANT","RugWoven.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\RuinedColumn.prefab","3152","1","0","LFS-VARIANT","RuinedColumn.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\RuinedFoundation.prefab","3156","1","0","LFS-VARIANT","RuinedFoundation.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\SackBurlap.prefab","3152","1","0","LFS-VARIANT","SackBurlap.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\SackCanvas.prefab","3152","1","0","LFS-VARIANT","SackCanvas.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Sailboat.prefab","3172","1","0","LFS-VARIANT","Sailboat.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\ScaffoldPiece.prefab","3168","1","0","LFS-VARIANT","ScaffoldPiece.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\ScalarWaveResonator.prefab","3160","1","0","LFS-VARIANT","ScalarWaveResonator.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Scepter.prefab","3148","1","0","LFS-VARIANT","Scepter.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\SephirothPillarTrio.prefab","3160","1","0","LFS-VARIANT","SephirothPillarTrio.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\SerpentLarge.prefab","3160","1","0","LFS-VARIANT","SerpentLarge.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\ShadowStalker.prefab","3164","1","0","LFS-VARIANT","ShadowStalker.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\ShortSword.prefab","3152","1","0","LFS-VARIANT","ShortSword.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Shovel.prefab","3148","1","0","LFS-VARIANT","Shovel.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\SkeletonKeySlot.prefab","3156","1","0","LFS-VARIANT","SkeletonKeySlot.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\SkeletonRemains.prefab","3184","1","0","LFS-VARIANT","SkeletonRemains.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\SkyShrine.prefab","3152","1","0","LFS-VARIANT","SkyShrine.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\SkyTemple.prefab","3152","1","0","LFS-VARIANT","SkyTemple.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Sled.prefab","3152","1","0","LFS-VARIANT","Sled.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\SnowDrift.prefab","3160","1","0","LFS-VARIANT","SnowDrift.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\SoldierStatue.prefab","3164","1","0","LFS-VARIANT","SoldierStatue.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Sparrow.prefab","3148","1","0","LFS-VARIANT","Sparrow.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\SpellTome.prefab","3152","1","0","LFS-VARIANT","SpellTome.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\SpiceRack.prefab","3152","1","0","LFS-VARIANT","SpiceRack.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\SpinningWheel.prefab","3180","1","0","LFS-VARIANT","SpinningWheel.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Staircase.prefab","3152","1","0","LFS-VARIANT","Staircase.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\StalactiteCluster.prefab","3176","1","0","LFS-VARIANT","StalactiteCluster.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\StandingMirror.prefab","3164","1","0","LFS-VARIANT","StandingMirror.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\StarBeacon.prefab","3152","1","0","LFS-VARIANT","StarBeacon.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\StarFortBastion.prefab","3168","1","0","LFS-VARIANT","StarFortBastion.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\StarMapTable.prefab","3168","1","0","LFS-VARIANT","StarMapTable.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\StoneCircle.prefab","3152","1","0","LFS-VARIANT","StoneCircle.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\StoneFireBrazier.prefab","3156","1","0","LFS-VARIANT","StoneFireBrazier.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\StoneUrn.prefab","3148","1","0","LFS-VARIANT","StoneUrn.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\StorageChest.prefab","3152","1","0","LFS-VARIANT","StorageChest.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Stove.prefab","3148","1","0","LFS-VARIANT","Stove.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Sundial.prefab","3160","1","0","LFS-VARIANT","Sundial.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Sunflower.prefab","3176","1","0","LFS-VARIANT","Sunflower.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\TableLantern.prefab","3152","1","0","LFS-VARIANT","TableLantern.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Tambourine.prefab","3160","1","0","LFS-VARIANT","Tambourine.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Tapestry.prefab","3180","1","0","LFS-VARIANT","Tapestry.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\Telescope.prefab","3152","1","0","LFS-VARIANT","Telescope.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\TelescopeBrass.prefab","3156","1","0","LFS-VARIANT","TelescopeBrass.prefab","0","True"
"0","0","C:\dev\_wt_s11_l6_prefabs\Assets\_Project\Prefabs\Moon1\Blender\TempleBellLantern.prefab","3160","1","0","LFS-VARIANT","TempleBellLantern.prefab","0","True"
